id,price,flooring,available_units,towers,construction,ownership,emi,bed,bath,parking,area,costpersqft,flat_on_floor,total_floor,lift,balcony,lattitude,longitude,project_in_acres,builder,project_name,furnish,city,location,property_type,status,extra_rooms,facing,seller,price_category,overlooking,education_mean_km,education_min_km,education_within_2km,transport_mean_km,transport_min_km,transport_within_2km,shopping_centre_mean_km,shopping_centre_min_km,shopping_centre_within_2km,commercial_hub_mean_km,commercial_hub_min_km,commercial_hub_within_2km,hospital_mean_km,hospital_min_km,hospital_within_2km,tourist_mean_km,tourist_min_km,tourist_within_2km,overall_min_mean_km,overall_avg_mean_km,overall_min_min_km,overall_avg_min_km,total_within_2km
cardid68934495,2.0,vitrified,,,less than 5 years,co-operative society,0.9,3.0,2.0,,700.0,28571.0,2.0,20.0,2.0,,19.151758193969727,72.88495635986328,,,,semi-furnished,mumbai,bangur nagar,resale,ready to move,,north - east,person,2.00 - 2.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid70289103,1.25,normal tiles/kotah stone,,,above 20 years,freehold,0.56,2.0,1.0,,570.0,21930.0,2.0,3.0,,,19.195100784301758,72.95736694335938,,,,semi-furnished,thane,thane east,resale,ready to move,,east,person,1.00 - 1.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid71737821,0.85,vitrified,,,less than 5 years,co-operative society,0.38,3.0,3.0,,1100.0,7727.0,6.0,7.0,,5.0,19.469388961791992,72.79755401611328,,,,furnished,palghar,virar west,resale,ready to move,,east,person,0.00 - 0.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid71180665,2.3,marbonite,,,5 to 10 years,freehold,1.04,2.0,2.0,1.0,500.0,46000.0,1.0,7.0,1.0,,19.090530395507812,72.89801788330078,,,,unfurnished,mumbai,shivaji park,resale,ready to move,"puja, store",west,person,2.00 - 2.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid71980479,1.79,,,,new construction,,0.81,2.0,2.0,,577.0,31023.0,10.0,14.0,2.0,,19.121742248535156,72.8640365600586,,,,unfurnished,mumbai,kalina,resale,ready to move,,east,person,1.00 - 1.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid71868303,2.4,"vitrified, marble, granite",,,less than 5 years,co-operative society,1.08,3.0,2.0,2.0,1337.0,17951.0,6.0,16.0,2.0,3.0,19.090526580810547,72.89801788330078,,,,unfurnished,mumbai,shell colony,resale,ready to move,store,east,person,2.00 - 2.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid36118029,3.9,vitrified,,,15 to 20 years,freehold,1.76,3.0,3.0,2.0,1300.0,30000.0,3.0,6.0,1.0,,19.12923812866211,72.862060546875,,,,furnished,mumbai,andheri east,new property,ready to move,puja,south,person,3.00 - 3.99,garden/park,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid71830553,2.35,vitrified,,,less than 5 years,freehold,1.06,2.0,2.0,,776.0,30284.0,15.0,20.0,,3.0,19.46946144104004,72.7974624633789,,,,furnished,thane,golden nest phase 1,resale,ready to move,"puja, store",west,person,2.00 - 2.99,"garden/park, main road, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid70980551,1.25,vitrified,2300.0,11.0,less than 5 years,co-operative society,0.56,2.0,2.0,,472.0,26483.0,5.0,40.0,3.0,,19.1341354387679,72.9249978851096,15.0,runwal group,runwal forests,unfurnished,mumbai,kanjurmarg west,resale,ready to move,,west,person,1.00 - 1.99,"garden/park, main road, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid69481893,2.85,vitrified,,,new construction,freehold,1.29,3.0,3.0,2.0,912.0,31250.0,4.0,60.0,6.0,,19.090526580810547,72.89802551269531,,,,unfurnished,mumbai,mulund west,resale,ready to move,"puja, store",south -west,person,2.00 - 2.99,"garden/park, main road, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid71215475,0.42,vitrified,,,less than 5 years,freehold,0.19,2.0,2.0,1.0,572.0,7343.0,1.0,15.0,3.0,,19.469432830810547,72.79749298095703,,,,semi-furnished,palghar,virar west,resale,ready to move,,east,person,0.00 - 0.99,"garden/park, main road, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid70593611,5.5,,,,,,2.48,3.0,3.0,,1800.0,30556.0,3.0,7.0,,,19.1373697481266,72.8257229439874,,,,unfurnished,mumbai,andheri west,resale,ready to move,,,person,5.00 - 5.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid51751749,2.2,,,,new construction,freehold,0.99,3.0,3.0,,913.0,24096.0,7.0,23.0,,,19.1749536837097,72.943103519999,,,,unfurnished,mumbai,mulund west,resale,ready to move,study,east,person,2.00 - 2.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid63569717,0.5,,,,,,0.23,2.0,2.0,,715.0,6993.0,5.0,6.0,,,19.2298419727021,73.1644753282394,,,,semi-furnished,thane,ulhasnagar,resale,ready to move,,,person,0.00 - 0.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid66054159,0.51,vitrified,,,new construction,co-operative society,0.23,1.0,1.0,,405.0,12593.0,3.0,4.0,,1.0,19.180679321289062,72.99856567382812,,,,unfurnished,navi mumbai,vichumbe,resale,ready to move,puja,east,person,0.00 - 0.99,garden/park,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72076743,0.345,vitrified,,,5 to 10 years,freehold,0.16,1.0,2.0,8.0,450.0,7667.0,4.0,7.0,1.0,2.0,19.430477142333984,72.80841827392578,,,,unfurnished,palghar,virar,resale,ready to move,none of these,east,person,0.00 - 0.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid62582989,1.1,,,,5 to 10 years,freehold,0.5,2.0,2.0,,650.0,16923.0,4.0,8.0,1.0,,19.14598274230957,73.2484130859375,,,,semi-furnished,thane,thane east,resale,ready to move,,west,person,1.00 - 1.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid48474065,1.9,marble,,,above 20 years,co-operative society,0.86,3.0,2.0,,817.0,23256.0,3.0,3.0,,1.0,19.18419075012207,73.04801177978516,,,,unfurnished,thane,bhakti mandir,resale,ready to move,puja,east,person,1.00 - 1.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72222541,0.66,vitrified,,,less than 5 years,freehold,0.3,3.0,3.0,,780.0,8462.0,4.0,12.0,,2.0,19.469446182250977,72.7973861694336,,,,semi-furnished,palghar,vasai,resale,ready to move,puja,east,person,0.00 - 0.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid71595041,2.0,vitrified,80.0,2.0,less than 5 years,freehold,0.9,2.0,2.0,1.0,734.0,27248.0,6.0,42.0,3.0,,19.1889733,72.8220064,1.0,shreeji group,shreeji atlantis,unfurnished,mumbai,malad west,resale,ready to move,,north,person,2.00 - 2.99,"garden/park, main road, pool",4.25,0.4,1,,,0,1.58,0.7,3,7.033333333333334,5.6,0,1.1,0.7,2,0.7,0.7,1,0.7,2.9326666666666665,0.4,1.6199999999999999,7
cardid70524593,0.72,ceramic tiles,,,less than 5 years,co-operative society,0.32,1.0,2.0,,396.0,18182.0,6.0,18.0,2.0,2.0,19.146041870117188,73.24847412109375,,,,unfurnished,thane,vartak nagar,resale,ready to move,,north,person,0.00 - 0.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid71997487,2.99,"vitrified, ceramic tiles, marble, granite",,,new construction,co-operative society,1.35,3.0,3.0,2.0,850.0,35176.0,12.0,15.0,2.0,,19.09052276611328,72.89801788330078,,,,unfurnished,mumbai,pant nagar,resale,ready to move,"puja, store",north - east,person,2.00 - 2.99,"garden/park, main road, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid70868299,2.4,vitrified,120.0,1.0,new construction,freehold,1.08,2.0,2.0,1.0,738.0,32520.0,6.0,20.0,3.0,3.0,19.1848724519187,72.8629697025013,2.0,k. raheja realty,raheja residency,unfurnished,mumbai,malad east,new property,ready to move,store,north,realestateagent,2.00 - 2.99,"garden/park, main road",1.9333333333333333,0.9,2,,,0,1.1,0.6,5,2.6399999999999997,0.8,2,2.7,0.9,3,0.9,0.9,2,0.9,1.8546666666666667,0.6,0.82,14
cardid72818373,1.48,ceramic tiles,,,5 to 10 years,freehold,0.67,2.0,2.0,1.0,600.0,24667.0,7.0,8.0,1.0,,19.2065558879643,72.8389544986292,,,,unfurnished,mumbai,dahanukar wadi,resale,ready to move,puja,east,realestateagent,1.00 - 1.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72488947,3.25,"vitrified, marble",,,above 20 years,co-operative society,1.47,3.0,3.0,2.0,1260.0,25794.0,4.0,6.0,1.0,,19.119014739990234,72.8641357421875,,,,furnished,mumbai,andheri east,resale,ready to move,,,person,3.00 - 3.99,garden/park,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72765435,3.0,marble,,,new construction,freehold,1.35,3.0,3.0,,1050.0,28571.0,21.0,60.0,,,19.17495346069336,72.94309997558594,,,,unfurnished,mumbai,mulund west,resale,ready to move,,north,person,3.00 - 3.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72881983,0.45,,,,new construction,,0.2,1.0,2.0,,406.0,11084.0,4.0,22.0,,2.0,,,,,,semi-furnished,thane,,resale,ready to move,,,person,0.00 - 0.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid71852791,3.85,"vitrified, marble",255.0,4.0,new construction,freehold,1.74,3.0,4.0,,1050.0,36667.0,13.0,20.0,,,19.225278,72.843817,2.0,dotom realty,ananda residency,furnished,mumbai,borivali west,resale,ready to move,,east,person,3.00 - 3.99,"garden/park, main road",1.575,1.1,3,,,0,1.7000000000000002,1.1,3,3.3,3.3,0,1.7,1.7,1,1.3,1.3,1,1.3,1.9150000000000003,1.1,1.7,8
cardid58515295,2.1,,,,less than 5 years,co-operative society,0.95,2.0,2.0,,500.0,42000.0,18.0,21.0,,,18.976913452148438,72.83160400390625,,,,unfurnished,mumbai,byculla west,resale,ready to move,study,west,person,2.00 - 2.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid63661235,2.7,,,,,,1.22,4.0,3.0,,2100.0,12857.0,9.0,11.0,,,19.204425811767578,72.97674560546875,,,,semi-furnished,thane,uthalsar,resale,ready to move,,,person,2.00 - 2.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid26012597,0.8,"vitrified, marbonite",,,5 to 10 years,co-operative society,0.36,2.0,2.0,,678.0,11799.0,2.0,20.0,2.0,3.0,19.145967483520508,73.2484359741211,,,,unfurnished,thane,ghodbunder road,resale,ready to move,,west,person,0.00 - 0.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid71707381,2.05,marble,,,5 to 10 years,co-operative society,0.92,2.0,3.0,2.0,1050.0,19523.0,3.0,3.0,2.0,,19.148330688476562,72.93853759765625,,,,semi-furnished,mumbai,dina bama estate,resale,ready to move,none of these,south,realestateagent,2.00 - 2.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid36023531,1.5,,,,10 to 15 years,,0.68,2.0,2.0,,840.0,17857.0,5.0,7.0,,3.0,19.1949989525044,72.9666959533383,,,,furnished,thane,panch pakhdi,resale,ready to move,,,person,1.00 - 1.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid73084029,4.2,,200.0,1.0,,freehold,1.89,2.0,2.0,,864.0,48611.0,13.0,36.0,,1.0,19.1373697481266,72.8257229439874,8.0,transcon group,transcon triumph tower 4,unfurnished,mumbai,andheri west,resale,ready to move,"puja, store, study, servant",east,realestateagent,4.00 - 4.99,"garden/park, main road, pool",1.7399999999999998,0.8,3,1.9,0.9,1,0.82,0.6,5,1.0,0.9,2,,,0,1.075,0.9,4,0.82,1.307,0.6,0.8200000000000001,15
cardid72209929,4.0,marble,,,above 20 years,leasehold,1.8,2.0,2.0,,800.0,50000.0,2.0,6.0,,1.0,18.9037004,72.8131432,,,,semi-furnished,mumbai,colaba,resale,ready to move,,north,realestateagent,4.00 - 4.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72570493,2.5,vitrified,,,5 to 10 years,freehold,1.13,3.0,3.0,1.0,800.0,31250.0,10.0,13.0,2.0,,19.10279083251953,72.90823364257812,,,,furnished,mumbai,tilak nagar chembur,resale,ready to move,none of these,north - east,person,2.00 - 2.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72142365,6.5,,361.0,8.0,,,2.93,4.0,4.0,,1300.0,50000.0,17.0,62.0,,,19.2272619069866,72.8634397272398,27.0,oberoi realty ltd.,oberoi sky city,unfurnished,mumbai,borivali east,resale,ready to move,,,person,6.00 - 6.99,,4.866666666666666,1.4,1,3.0667000000000004,0.0001,2,4.0,2.0,1,7.0,5.7,0,1.633333333333333,0.7,2,,,0,1.633333333333333,4.113339999999999,0.0001,1.96002,6
cardid72586977,1.15,vitrified,,28.0,new construction,co-operative society,0.52,2.0,2.0,,743.0,15478.0,6.0,15.0,,1.0,19.2516923732421,72.9728195264109,40.0,lodha group,lodha splendora,furnished,thane,bhayandarpada,new property,ready to move,,north,person,1.00 - 1.99,garden/park,2.675,2.0,2,,,0,4.04,2.0,1,4.15,1.8,1,,,0,,,0,2.675,3.6216666666666666,1.8,1.9333333333333333,4
cardid68253339,4.25,"vitrified, ceramic tiles",33.0,2.0,new construction,freehold,1.92,3.0,2.0,,924.0,45996.0,2.0,12.0,,1.0,19.0752243,72.8361513,1.0,mehra developers,laxmi niwas,unfurnished,mumbai,khar west,resale,,"store, servant",east,person,4.00 - 4.99,main road,6.166666666666667,0.6,1,,,0,1.8,0.1,3,4.85,4.2,0,0.7,0.6,2,,,0,0.7,3.3791666666666664,0.1,1.375,6
cardid68805127,5.99,"vitrified, wooden, normal tiles/kotah stone",,,above 20 years,,2.7,3.0,4.0,,1531.0,39125.0,4.0,7.0,1.0,,19.0812559812257,72.8376604906028,,,retreat apartment,unfurnished,mumbai,santacruz west,resale,ready to move,"store, servant",east,person,5.00 - 5.99,,3.725,0.1,2,9.2,8.2,0,1.24,0.4,4,8.866666666666667,8.1,0,,,0,,,0,1.24,5.757916666666667,0.1,4.199999999999999,6
cardid71814523,1.13,vitrified,,,under construction,freehold,0.51,1.0,1.0,,615.0,18500.0,2.0,22.0,,,18.9984209,72.8426858,,zoeb enterprises,aayesha palace,semi-furnished,mumbai,parel,resale,under construction,none of these,west,person,1.00 - 1.99,main road,20.5,20.5,0,0.20000000000000004,0.2,3,,,0,18.9,17.5,0,0.2,0.2,1,,,0,0.2,9.95,0.2,9.600000000000001,4
cardid67125601,2.48,vitrified,,,10 to 15 years,freehold,1.12,2.0,2.0,1.0,873.0,28408.0,12.0,20.0,3.0,2.0,19.120769500732422,72.87578582763672,,,,semi-furnished,mumbai,chandivali,resale,ready to move,,east,person,2.00 - 2.99,garden/park,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid62689739,1.85,vitrified,,,10 to 15 years,co-operative society,0.83,3.0,3.0,1.0,1000.0,18500.0,,,2.0,,19.28612518310547,72.85889434814453,,,,semi-furnished,mumbai,kandivali west,resale,ready to move,,south,person,1.00 - 1.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72580581,2.51,vitrified,,,5 to 10 years,freehold,1.13,3.0,2.0,1.0,760.0,33026.0,1.0,7.0,2.0,2.0,19.118934631347656,72.8643798828125,,,,furnished,mumbai,andheri east,resale,ready to move,,east,person,2.00 - 2.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid71607359,1.9,,,,5 to 10 years,freehold,0.86,2.0,2.0,,850.0,22353.0,2.0,7.0,1.0,2.0,19.14596939086914,73.24845123291016,,,,furnished,thane,thane west,resale,ready to move,,east,person,1.00 - 1.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72286505,1.8,"vitrified, marble, granite",,,less than 5 years,freehold,0.81,2.0,2.0,2.0,580.0,31034.0,12.0,12.0,2.0,,19.09052276611328,72.89802551269531,,,,furnished,mumbai,indira nagar tilak nagar,resale,ready to move,"puja, store",east,person,1.00 - 1.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72301505,0.75,vitrified,,,10 to 15 years,freehold,0.34,1.0,2.0,,424.0,17689.0,4.0,7.0,,,19.469419479370117,72.7974624633789,,,,unfurnished,mumbai,dahisar east,resale,ready to move,,east,person,0.00 - 0.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72529027,1.05,"vitrified, ceramic tiles",,,15 to 20 years,co-operative society,0.47,2.0,1.0,2.0,550.0,19091.0,3.0,3.0,1.0,,19.100696563720703,72.89006042480469,,,,semi-furnished,mumbai,chembur west,resale,ready to move,store,east,person,1.00 - 1.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72159471,1.2,vitrified,,,10 to 15 years,co-operative society,0.54,2.0,2.0,,676.0,17751.0,0.0,7.0,1.0,,19.217687,72.989073,,cooperative group housing society,shriji krupa 2 chs,furnished,thane,thane west,resale,ready to move,none of these,east,person,1.00 - 1.99,,1.92,0.2,3,0.0001,0.0001,1,1.8,1.8,1,,,0,,,0,,,0,0.0001,1.2400333333333333,0.0001,0.6667000000000001,5
cardid70732257,1.75,,361.0,1.0,,,0.79,2.0,2.0,,618.0,28317.0,21.0,23.0,,,19.201858333333334,72.83409666666667,1.0,sethia infrastructure,sethia kalpavruksh heights,semi-furnished,mumbai,kandivali west,resale,ready to move,,,person,1.00 - 1.99,,,,0,0.0001,0.0001,2,0.32006,0.0001,5,,,0,5.86006,0.0001,4,,,0,0.0001,2.0600733333333334,0.0001,0.0001,11
cardid72731673,0.55,vitrified,63.0,1.0,5 to 10 years,freehold,0.25,1.0,2.0,,450.0,12222.0,3.0,7.0,1.0,1.0,19.2968070460474,72.8776746048525,4.0,shree ostwal builders,ostwal pride,unfurnished,thane,mira road area,resale,ready to move,,north,person,0.00 - 0.99,garden/park,10.2,10.2,0,1.4,1.4,1,6.5,1.7,1,13.166666666666666,10.7,0,0.9,0.9,1,,,0,0.9,6.433333333333333,0.9,4.9799999999999995,3
cardid71344921,1.9,"vitrified, ceramic tiles",,,less than 5 years,co-operative society,0.86,2.0,2.0,,765.0,24837.0,10.0,16.0,2.0,,19.0459181155422,72.8975231581492,,,asmi garden,unfurnished,mumbai,chembur,resale,ready to move,"puja, study, store, servant",north,realestateagent,1.00 - 1.99,"garden/park, main road",2.25,1.3,3,,,0,5.033333333333333,2.7,0,7.26,1.5,1,,,0,1.5,1.5,2,1.5,4.010833333333333,1.3,1.75,6
cardid70133951,4.11,vitrified,240.0,1.0,new construction,freehold,1.85,3.0,3.0,,1179.0,34860.0,28.0,40.0,,,19.2273315,72.8637286,1.0,rustomjee,rustomjee summit,unfurnished,mumbai,borivali east,new property,ready to move,none of these,west,realestateagent,4.00 - 4.99,"garden/park, main road, pool",4.866666666666666,1.4,1,3.0667000000000004,0.0001,2,4.0,2.0,1,7.0,5.7,0,1.633333333333333,0.7,2,,,0,1.633333333333333,4.113339999999999,0.0001,1.96002,6
cardid64559091,0.88,vitrified,451.0,1.0,less than 5 years,freehold,0.4,1.0,2.0,1.0,328.0,26829.0,12.0,40.0,2.0,,19.180237,72.8554149,1.0,sethia infrastructure,sethia imperial avenue,furnished,mumbai,malad east,resale,ready to move,,east,person,0.00 - 0.99,"garden/park, main road",1.9333333333333333,0.9,2,,,0,1.1,0.6,5,2.6399999999999997,0.8,2,2.7,0.9,3,0.9,0.9,2,0.9,1.8546666666666667,0.6,0.82,14
cardid72340029,0.379,"vitrified, marble",28.0,1.0,5 to 10 years,freehold,0.17,1.0,1.0,1.0,500.0,7580.0,,,1.0,,19.0778062752111,73.0904483969553,,sapphire group,sapphire crest,semi-furnished,navi mumbai,taloja panchanand,resale,ready to move,,east,person,0.00 - 0.99,main road,2.7800000000000002,0.2,3,0.6,0.6,1,7.333333333333333,6.0,0,,,0,,,0,,,0,0.6,3.571111111111111,0.2,2.2666666666666666,4
cardid70610525,0.99,"vitrified, wooden",,,under construction,freehold,0.45,1.0,1.0,,463.0,21382.0,6.0,21.0,1.0,,19.1322925,72.8604097,,nexus builders,ratan heritage,unfurnished,mumbai,jogeshwari east,new property,under construction,none of these,north - west,organization,0.00 - 0.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid62949601,0.66,vitrified,658.0,3.0,under construction,freehold,0.3,1.0,2.0,1.0,393.0,16794.0,15.0,30.0,3.0,1.0,19.218154,72.993664,,dosti realty,dosti tulip,unfurnished,thane,balkum pada,new property,under construction,none of these,east,realestateagent,0.00 - 0.99,"garden/park, main road, pool",6.180000000000001,2.1,0,,,0,1.4500000000000002,1.3,4,1.5,1.5,1,,,0,,,0,1.4500000000000002,3.0433333333333334,1.3,1.6333333333333335,5
cardid72228145,6.1,,800.0,4.0,new construction,,2.75,3.0,3.0,,1550.0,39355.0,23.0,37.0,,1.0,19.1630920855215,72.8398088005091,4.0,kalpataru ltd.,kalpataru radiance,semi-furnished,mumbai,goregaon west,resale,ready to move,"puja, store, study, servant",east,realestateagent,6.00 - 6.99,"garden/park, pool",4.866666666666666,0.6,1,8.7,7.6,0,2.08,0.1,4,4.66,1.7,2,0.3,0.1,3,,,0,0.3,4.121333333333333,0.1,2.0199999999999996,10
cardid72919627,1.3,vitrified,,,15 to 20 years,freehold,0.59,2.0,2.0,1.0,700.0,18571.0,2.0,10.0,2.0,,19.250811,72.979418,,,capri chs,furnished,thane,hiranandani estate,resale,ready to move,none of these,west,realestateagent,1.00 - 1.99,"garden/park, main road",0.9199999999999999,0.2,4,,,0,0.43333333333333335,0.2,3,,,0,,,0,,,0,0.43333333333333335,0.6766666666666666,0.2,0.2,7
cardid72519533,8.51,,,,above 20 years,freehold,3.84,3.0,3.0,,1200.0,70917.0,4.0,7.0,,1.0,18.96887,72.80882,,,,furnished,mumbai,pedder road,resale,ready to move,"store, servant",north - east,realestateagent,8.00 - 8.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid53433821,3.25,"vitrified, marble, granite",,,new construction,co-operative society,1.47,3.0,3.0,1.0,1027.0,31646.0,2.0,11.0,2.0,,19.090526580810547,72.89801788330078,,,,unfurnished,mumbai,ghatkopar east,new property,ready to move,store,east,person,3.00 - 3.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid72331863,2.75,vitrified,,3.0,10 to 15 years,co-operative society,1.24,3.0,3.0,2.0,1445.0,19031.0,19.0,21.0,3.0,,19.200956,72.875935,,raheja universal,raheja willows,furnished,mumbai,kandivali east,resale,ready to move,none of these,north - east,person,2.00 - 2.99,main road,2.55,0.5,1,2.45,1.8,1,1.7600000000000002,1.0,3,4.0,3.4,0,,,0,,,0,1.7600000000000002,2.69,0.5,1.6749999999999998,5
cardid70755751,1.6,vitrified,,,,freehold,0.72,2.0,2.0,,615.0,26016.0,12.0,20.0,,,,,,,,unfurnished,mumbai,thakur complex,new property,ready to move,puja,east,realestateagent,1.00 - 1.99,garden/park,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid69697117,2.95,vitrified,,,15 to 20 years,leasehold,1.33,2.0,2.0,,850.0,34706.0,4.0,7.0,,3.0,19.148420333862305,72.82946014404297,,,,unfurnished,mumbai,lokhandwala complex andheri west,resale,ready to move,puja,north - east,realestateagent,2.00 - 2.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid46109377,2.0,,,,10 to 15 years,co-operative society,0.9,3.0,2.0,,1350.0,14815.0,7.0,7.0,,,19.231372833251953,72.86133575439453,,,,unfurnished,mumbai,sukarwadi,resale,ready to move,"puja, study",north,person,2.00 - 2.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid68057323,0.675,ceramic tiles,,,less than 5 years,freehold,0.3,1.0,2.0,,421.0,16033.0,15.0,20.0,,3.0,19.263431549072266,72.96807861328125,,,,unfurnished,thane,kasarvadavali,resale,ready to move,,north - east,person,0.00 - 0.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid45805273,2.35,,,,10 to 15 years,freehold,1.06,2.0,2.0,,782.0,30051.0,3.0,8.0,,,19.115489959716797,72.87269592285156,,,,furnished,mumbai,andheri east,resale,ready to move,,,person,2.00 - 2.99,"garden/park, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid34461129,7.5,"wooden, normal tiles/kotah stone",,,above 20 years,co-operative society,3.38,3.0,4.0,1.0,1200.0,62500.0,5.0,5.0,1.0,1.0,19.1068058013916,72.8260269165039,,,,furnished,mumbai,juhu,resale,ready to move,"puja, study",east,person,7.00 - 7.99,garden/park,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid73129685,10.7,,,,,,4.83,3.0,3.0,,1020.0,104902.0,17.0,22.0,,,18.9514384332214,72.8027312010285,,,,semi-furnished,mumbai,walkeshwar,resale,ready to move,,,person,10.00 - 14.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid73134013,1.3,,,,,,0.59,2.0,2.0,1.0,1085.0,11982.0,21.0,23.0,,,,,,,,furnished,mumbai,,resale,ready to move,,,person,1.00 - 1.99,garden/park,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid55028955,1.7,"wooden, ceramic tiles",,,5 to 10 years,co-operative society,0.77,2.0,2.0,,592.0,28716.0,3.0,11.0,,1.0,19.105026245117188,72.88688659667969,,,,unfurnished,mumbai,saki naka,resale,ready to move,puja,west,person,1.00 - 1.99,"garden/park, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
